id,x,y,color,sourceRadius,targetRadius,sourceX,sourceY,targetX,targetY
3609630,387.3978619996501,366.4016765888336,#d5ece6,2,2,387.3978619996501,366.4016765888336,967.7306497524966,618.4654876927602
3609660,276.24259879344277,610.3868767112232,#9ccadd,1,1,276.24259879344277,610.3868767112232,780.4629715572876,911.4735768200562
3609690,223.90894846502468,343.65827894825617,#d5ece6,2,2,223.90894846502468,343.65827894825617,857.7579871176665,780.9788517871073
3609720,268.9356841944019,234.32720264910856,#d5ece6,2,2,268.9356841944019,234.32720264910856,852.8967789793847,496.50812405586043
3609840,271.88029526843667,589.3982347034315,#9ccadd,2,2,271.88029526843667,589.3982347034315,778.8987976170605,877.8059007022583
3609870,348.3582495843647,295.7886745337468,#d5ece6,1,1,348.3582495843647,295.7886745337468,824.3833161557097,616.0722994471474
3609900,271.4439234325907,413.7295175263182,#d5ece6,1,1,271.4439234325907,413.7295175263182,907.5620478024736,766.3497676673154
3609930,394.2515884304421,348.14706591858265,#d5ece6,1,1,394.2515884304421,348.14706591858265,932.4008353283306,543.9098580071484
3609960,288.75381117216074,340.0067869520642,#d5ece6,1,1,288.75381117216074,340.0067869520642,823.3673330921744,763.7991721794498
3609990,304.272100784696,384.8889812500916,#d5ece6,2,2,304.272100784696,384.8889812500916,948.0193660891667,636.1701415060145
3610050,270.3022585400511,681.2166769996066,#9ccadd,1,1,270.3022585400511,681.2166769996066,1007.5166107944763,887.9693844252292
3610080,238.72085499888274,558.1487198478195,#9ccadd,1,2,238.72085499888274,558.1487198478195,869.2452877108169,872.8641321894953
3610170,345.34378229531745,359.798908884147,#d5ece6,1,1,345.34378229531745,359.798908884147,890.8422845788294,346.9095858299573
3610200,173.22473796635515,914.2791062920944,#b394c9,1,1,173.22473796635515,914.2791062920944,752.8984590527305,982.001868715514
3610230,191.06606146338567,299.798403631846,#d5ece6,1,1,191.06606146338567,299.798403631846,807.4273068552234,327.7511914259975
3610260,416.4625884040538,244.58540245833555,#d5ece6,1,1,416.4625884040538,244.58540245833555,945.1235084537944,223.44705776472009
3610380,396.94146011574907,308.37731406331545,#d5ece6,1,1,396.94146011574907,308.37731406331545,945.8194997681144,556.4352975461138
3610410,299.8600750418921,199.31732780510953,#d5ece6,1,1,299.8600750418921,199.31732780510953,958.5971512579941,555.6458242003182
3610440,335.0161750060398,422.6148529539049,#d5ece6,1,1,335.0161750060398,422.6148529539049,864.3830596453415,355.41798849085285
3610500,386.1712814439717,923.2827964283007,#b394c9,1,1,386.1712814439717,923.2827964283007,804.4360903365415,947.5364481631592
3610530,224.5696416054745,299.49741261509206,#d5ece6,1,1,224.5696416054745,299.49741261509206,845.4574944644627,327.1999789098654
3610560,228.25987210227652,593.4187799705743,#9ccadd,2,2,228.25987210227652,593.4187799705743,812.9008958976043,895.1315069666717
3610590,309.51821469543944,172.2696134054945,#d5ece6,1,1,309.51821469543944,172.2696134054945,934.1736460377714,518.2533435573387
3610620,273.0748838635832,900.4183565670623,#b394c9,2,2,273.0748838635832,900.4183565670623,851.3778534926804,951.4010104802244
3610650,217.733978252087,796.9480526749707,#b394c9,1,1,217.733978252087,796.9480526749707,973.4301214157542,985.3825616257146
3610680,285.48286000727944,609.7036990916878,#9ccadd,1,1,285.48286000727944,609.7036990916878,853.08771748857,795.0976546605731
3610710,321.574118422205,385.2966734386684,#d5ece6,2,2,321.574118422205,385.2966734386684,951.4313687847467,753.2899430773357
3610860,233.6628773881178,249.70553138046728,#d5ece6,1,1,233.6628773881178,249.70553138046728,827.5604398863062,366.1410085773313
3610890,355.25499777590835,266.45923877263624,#d5ece6,2,2,355.25499777590835,266.45923877263624,943.4429358959646,498.4666690823194
3610920,250.33508695427184,223.03514442296628,#d5ece6,1,1,250.33508695427184,223.03514442296628,810.3841523121805,241.32308582124674
3610950,323.70266319897445,844.3700834517907,#b394c9,1,1,323.70266319897445,844.3700834517907,951.2410888830119,900.2906648952556
3610980,249.28751953459786,512.0887864655398,#9ccadd,2,2,249.28751953459786,512.0887864655398,786.9627682264717,776.5026225574512
3611070,428.28972483942675,241.25555654356555,#d5ece6,1,1,428.28972483942675,241.25555654356555,922.1452556787536,261.22010300989217
3611100,240.44394314827593,268.32211441231277,#d5ece6,1,1,240.44394314827593,268.32211441231277,824.9078029951494,312.576050215652
3611160,328.485686073717,677.0184007566829,#9ccadd,1,1,328.485686073717,677.0184007566829,910.1367686321952,847.3467016345418
3611190,254.50287760077808,193.64263456571874,#d5ece6,1,1,254.50287760077808,193.64263456571874,884.9710577666365,213.40997662763814
3611250,208.5834322482782,392.21264105487376,#d5ece6,1,1,208.5834322482782,392.21264105487376,787.855433253978,644.6173191780929
3611280,225.87029045876002,235.69542375031924,#d5ece6,1,1,225.87029045876002,235.69542375031924,854.0084395140764,231.69625785589503
3611310,374.81620164670153,239.2493315138177,#d5ece6,1,1,374.81620164670153,239.2493315138177,835.9464070925867,298.8385641986443
3611370,246.87855368008863,378.5755761687243,#d5ece6,1,1,246.87855368008863,378.5755761687243,863.5812090459991,538.0797474849778
3611400,384.55226589053774,274.81780806426457,#d5ece6,1,1,384.55226589053774,274.81780806426457,935.6595890753674,349.94641059813415
3611430,401.63925644613965,228.3448697986447,#d5ece6,1,1,401.63925644613965,228.3448697986447,958.3654142547158,290.4131521253619
3611460,351.996522675171,510.5267088842539,#9ccadd,1,1,351.996522675171,510.5267088842539,838.9426104264429,920.4497385475981
3611490,238.35436572538856,427.3062897065801,#d5ece6,1,1,238.35436572538856,427.3062897065801,845.827947804331,386.8355047221888
3611520,333.10483760917526,396.47057066190763,#d5ece6,1,1,333.10483760917526,396.47057066190763,953.6603027840141,632.5171827404138
3611550,236.86964656305253,944.2302299599097,#b394c9,2,2,236.86964656305253,944.2302299599097,801.9999596794588,969.3807530305698
3611610,216.07831892329875,332.1443371643388,#d5ece6,1,1,216.07831892329875,332.1443371643388,975.23112685864,311.8802160090766
3611640,331.1309983635391,346.08590781607177,#d5ece6,1,1,331.1309983635391,346.08590781607177,924.8067304232923,317.455688569884
3611670,285.48614615501293,218.1643436989743,#d5ece6,2,2,285.48614615501293,218.1643436989743,959.6986321840012,533.0504014934023
3611700,262.09853959369264,336.54906787012266,#d5ece6,2,2,262.09853959369264,336.54906787012266,795.8236844348856,340.5108842416925
3611730,281.7135001894539,212.44325306422527,#d5ece6,1,1,281.7135001894539,212.44325306422527,875.4866902046091,218.40196916763182
3611740,362.97161802168745,192.28224353231397,#d5ece6,1,1,362.97161802168745,192.28224353231397,869.5955271544898,647.8042104839602
3611760,406.037020985427,322.44646287278397,#d5ece6,2,2,406.037020985427,322.44646287278397,984.2109255061441,600.0591771830784
3611860,326.03655946084433,310.74195884015774,#d5ece6,1,1,326.03655946084433,310.74195884015774,937.5852684489325,615.9594395602363
3611880,226.13057657523078,664.9485444873716,#9ccadd,2,2,226.13057657523078,664.9485444873716,767.4099302366294,885.4326587454719
3611910,353.34455108231185,260.4501394025839,#d5ece6,1,1,353.34455108231185,260.4501394025839,926.6215442412374,363.53292364289865
3611940,312.41780693984106,264.5838444463291,#d5ece6,1,1,312.41780693984106,264.5838444463291,833.4206953732775,533.7928661701623
3611970,360.88661610893195,662.9145881798783,#9ccadd,1,1,360.88661610893195,662.9145881798783,843.6761155241463,920.3531070108929
3612030,315.0456044886491,167.7143564123939,#d5ece6,1,1,315.0456044886491,167.7143564123939,926.0012019335999,545.0347148407178
3612120,380.88019235388066,284.50171490353233,#d5ece6,1,1,380.88019235388066,284.50171490353233,930.0752954316446,201.00729703607067
3612180,283.5488797139571,836.5823102080318,#b394c9,2,2,283.5488797139571,836.5823102080318,841.7831508544675,970.2841144481972
3612240,452.3211563354315,292.64896808892127,#d5ece6,2,1,452.3211563354315,292.64896808892127,1001.3332362582362,565.6158203958101
3612270,159.42883250198923,300.7670331150587,#d5ece6,2,1,159.42883250198923,300.7670331150587,815.907281750647,545.4219466567988
3612300,239.5331471124311,335.39547612593606,#d5ece6,1,1,239.5331471124311,335.39547612593606,826.8246808611228,272.29917688559595
3612330,323.50535941961715,706.3131493603747,#9ccadd,1,2,323.50535941961715,706.3131493603747,887.7538535104491,820.6546326571216
3612360,291.7120090419849,182.65631040930992,#d5ece6,1,1,291.7120090419849,182.65631040930992,940.8589219210718,237.5863187215328
3612390,306.9363085320941,838.4922416911279,#b394c9,1,1,306.9363085320941,838.4922416911279,935.4945926356511,993.2031687004478
3612450,329.7416294683278,254.73308745595753,#d5ece6,1,1,329.7416294683278,254.73308745595753,948.9059486279269,219.88736830739424
3612510,270.6643803155309,602.40540713504015,#9ccadd,2,2,270.6643803155309,602.40540713504015,961.2756688472626,960.0878825259144
3612630,293.607114124492,440.98122649285943,#d5ece6,3,2,293.607114124492,440.98122649285943,923.7152256867294,769.5971912904038
3612660,404.60489421522067,236.04759628024982,#d5ece6,1,1,404.60489421522067,236.04759628024982,960.6204446858804,547.515569446844
3612720,227.4723993563759,967.7452104209444,#b394c9,1,1,227.4723993563759,967.7452104209444,803.3396975442867,824.6081187772598
3612750,275.1992551862292,379.73449811290595,#d5ece6,1,1,275.1992551862292,379.73449811290595,799.5880247066375,311.45948752981076
3612840,326.1444583047053,1024.808040383805,#b394c9,1,1,326.1444583047053,1024.808040383805,930.3150712459044,1051.14214763421
3612870,204.2129735803012,369.15102042130167,#d5ece6,1,1,204.2129735803012,369.15102042130167,859.7190136754513,255.43590951509222
3612900,347.76078154580694,333.1308951252865,#d5ece6,1,1,347.76078154580694,333.1308951252865,925.8957112856226,357.97604721712804
3612960,266.3256895709232,430.5165518652386,#d5ece6,1,1,266.3256895709232,430.5165518652386,840.7387406570368,924.4901682803826
3612990,243.06881647966424,208.9547882214652,#d5ece6,1,1,243.06881647966424,208.9547882214652,849.9356953403282,252.4542021431502
3613020,353.7149597802142,297.04099217480825,#d5ece6,1,1,353.7149597802142,297.04099217480825,878.1297273934814,356.259596432834
3613080,217.14901401021112,230.9036727423295,#d5ece6,2,2,217.14901401021112,230.9036727423295,808.5534878173934,531.113108191788
3613110,383.39350130656106,405.8230519326719,#d5ece6,1,1,383.39350130656106,405.8230519326719,978.529833993732,286.1026195549733
3613230,222.67761314706416,391.08412382525864,#d5ece6,1,1,222.67761314706416,391.08412382525864,926.1049944995972,661.1466530973375
3613290,320.37401379584315,541.6076485864301,#9ccadd,2,2,320.37401379584315,541.6076485864301,911.7276797500725,789.9445332711654
3613350,171.09892690472265,370.7402768780862,#d5ece6,2,2,171.09892690472265,370.7402768780862,791.0800983816268,338.9300830687374
3613380,386.09095395694055,362.7833537615785,#d5ece6,1,1,386.09095395694055,362.7833537615785,913.5620627881881,256.8055617834187
3613440,323.1690381319982,388.94070149066465,#d5ece6,1,1,323.1690381319982,388.94070149066465,970.1981431927394,299.3630647846473
3613470,293.02906436325196,348.5033881877517,#d5ece6,1,1,293.02906436325196,348.5033881877517,898.5285260358098,208.59286466076185
3613530,360.7344365525699,242.10925516526814,#d5ece6,1,1,360.7344365525699,242.10925516526814,867.4502250925275,742.3372179562713
3613560,298.94794356394374,279.87023428250444,#d5ece6,1,1,298.94794356394374,279.87023428250444,906.4002844821723,564.0344158376597
3613590,290.97086208600683,173.06838179685693,#d5ece6,1,1,290.97086208600683,173.06838179685693,835.2369601077346,295.9245183528359
3613620,226.31685252748125,618.0539416157404,#9ccadd,1,2,226.31685252748125,618.0539416157404,842.5792283658818,644.0102747315635
3613710,158.44192323839553,314.94881689475613,#d5ece6,1,1,158.44192323839553,314.94881689475613,907.2878786121054,329.60371398398325
3613740,370.28871450229434,535.399361701935,#9ccadd,1,2,370.28871450229434,535.399361701935,967.9545975797962,903.4747583126014
3613770,241.74833974618073,227.61319164639133,#d5ece6,1,1,241.74833974618073,227.61319164639133,924.4680551680979,300.0482616212536
3613830,182.5032053262534,296.98349801526166,#d5ece6,1,1,182.5032053262534,296.98349801526166,839.8375923641888,269.3082538768483
3613950,340.8103081596631,669.8719071369568,#9ccadd,1,1,340.8103081596631,669.8719071369568,946.7114771009103,625.0351047241603
3613980,298.4490496466673,425.38809437061343,#d5ece6,2,2,298.4490496466673,425.38809437061343,859.7135063579842,605.7793481901274
3614010,394.78291864492536,849.1869984801308,#b394c9,2,2,394.78291864492536,849.1869984801308,1028.2843377182187,959.6314519062585
3614130,348.41374444727944,924.4732002672546,#b394c9,2,2,348.41374444727944,924.4732002672546,997.2318433024564,874.6212141268626
3614190,334.38880004862557,239.44143534425342,#d5ece6,1,1,334.38880004862557,239.44143534425342,949.0950745680473,748.0825316684194
3614220,260.16247337191385,270.367983675581,#d5ece6,1,1,260.16247337191385,270.367983675581,868.8694395526375,305.4061330899847
3614250,351.52088835887946,201.9637397019159,#d5ece6,1,1,351.52088835887946,201.9637397019159,821.4716364337906,225.20568318964058
3614280,239.5170635030138,839.0720362351994,#b394c9,2,2,239.5170635030138,839.0720362351994,805.905826439792,879.5679618343238
3614310,172.53579807353503,235.0538874646758,#d5ece6,1,1,172.53579807353503,235.0538874646758,791.1603708918932,245.13661545507588
3614340,238.41739865309984,616.6899193756486,#9ccadd,2,2,238.41739865309984,616.6899193756486,864.2733018303351,791.1366320797
3614400,420.4376713222673,334.0730330918594,#d5ece6,1,1,420.4376713222673,334.0730330918594,960.8062282480581,766.4281013818386
3614430,345.68580952700574,686.21834513239,#9ccadd,1,1,345.68580952700574,686.21834513239,912.174468076558,795.931628437458
3614460,404.3822685269266,334.45133950566435,#d5ece6,2,2,404.3822685269266,334.45133950566435,918.3088911371804,518.514584068614
3614490,290.04634175915226,185.12201398178306,#d5ece6,1,1,290.04634175915226,185.12201398178306,903.7653733311059,190.44561305238048
3614550,349.4496265114834,287.9919311961202,#d5ece6,1,1,349.4496265114834,287.9919311961202,890.5083375375323,271.4545224691851
3614580,249.92986324713493,236.47484728174194,#d5ece6,1,1,249.92986324713493,236.47484728174194,802.5042398765877,333.8246248822731
3614610,376.05500441616795,236.55615426907238,#d5ece6,1,1,376.05500441616795,236.55615426907238,913.901037741491,594.6770956206317
3614640,174.17793482216126,244.75138593552518,#d5ece6,1,1,174.17793482216126,244.75138593552518,800.086353513207,260.20567297436475
3614670,305.6219480961048,261.0330393372233,#d5ece6,1,1,305.6219480961048,261.0330393372233,890.5364937276657,363.8770336557149
3614700,196.59583295110502,354.1203639716374,#d5ece6,1,1,196.59583295110502,354.1203639716374,851.6807976424086,250.07476496419568
3614730,269.8109489721466,418.7411993923436,#d5ece6,1,1,269.8109489721466,418.7411993923436,801.9143422402832,317.09928863935596
3614760,320.33479039811465,290.6640876211701,#d5ece6,1,1,320.33479039811465,290.6640876211701,905.138673715113,241.3866380024902
3614820,227.46758461700708,220.44264873140568,#d5ece6,1,1,227.46758461700708,220.44264873140568,814.0425649083966,569.3626544500092
3614850,359.69103628765447,334.79734345644,#d5ece6,2,2,359.69103628765447,334.79734345644,956.4496133501918,560.7054381603253
3614880,363.5451667773268,197.93237832156169,#d5ece6,1,1,363.5451667773268,197.93237832156169,874.6328695983611,264.84228914885176
3614940,277.39766797505996,693.3547953210045,#9ccadd,1,1,277.39766797505996,693.3547953210045,898.4657516965987,972.5100537328268
3614970,176.097308573261,312.38407673816295,#d5ece6,1,1,176.097308573261,312.38407673816295,879.4612486446074,629.81130947385725
3615060,227.9799707944947,321.123077421201,#d5ece6,1,1,227.9799707944947,321.123077421201,877.0447791832848,593.5460660710022
3615090,353.4900932087669,822.9955265012986,#b394c9,2,2,353.4900932087669,822.9955265012986,999.3135446018598,967.4512484617952
3615180,233.16638882085323,592.5209724501414,#9ccadd,2,2,233.16638882085323,592.5209724501414,896.6726406448814,957.004367039163
3615210,310.0791816224185,414.2566490270768,#d5ece6,1,1,310.0791816224185,414.2566490270768,876.4826742905709,376.0790430436689
3615270,293.6698319628103,319.1516201036897,#d5ece6,1,1,293.6698319628103,319.1516201036897,954.5429414208464,253.1104998792275
3615300,265.101461334186,864.696770647008,#b394c9,2,2,265.101461334186,864.696770647008,948.2699011816991,902.6363605239418
3615330,254.43673025095347,288.42192663087127,#d5ece6,1,1,254.43673025095347,288.42192663087127,850.8728605560846,583.5711805067765
3615360,277.6193838187045,393.95502449688263,#d5ece6,1,1,277.6193838187045,393.95502449688263,912.5449301811757,323.306341184835
3615390,431.4599020856737,247.49840058189702,#d5ece6,2,2,431.4599020856737,247.49840058189702,966.4509707259284,745.9907663819469
3615450,327.2129632404076,688.72324274217,#9ccadd,1,1,327.2129632404076,688.72324274217,942.6285276023384,808.0541107683312
3615480,233.98253260233955,554.8248534682916,#9ccadd,1,1,233.98253260233955,554.8248534682916,847.9206146750179,872.7478190548755
3615510,247.50288885296698,227.88234259054457,#d5ece6,1,1,247.50288885296698,227.88234259054457,920.7276293815514,780.6257677486835
3615540,304.9094123490556,613.9715173147964,#9ccadd,2,1,304.9094123490556,613.9715173147964,811.5607872830998,850.5054138796698
3615570,383.4011655189383,612.5652515282331,#9ccadd,2,2,383.4011655189383,612.5652515282331,970.2800109153279,896.2989612173575
3615630,232.89263595178528,637.0916989448634,#9ccadd,2,2,232.89263595178528,637.0916989448634,808.1726629818011,861.3387986081983
3615720,250.35944935588927,269.9938857871425,#d5ece6,1,1,250.35944935588927,269.9938857871425,872.6283719593454,269.8953850762252
3615780,312.5764387288027,610.5895410956888,#9ccadd,2,2,312.5764387288027,610.5895410956888,876.3675684937136,1004.9663952799955
3615810,318.7308105305371,677.2731931083665,#9ccadd,1,2,318.7308105305371,677.2731931083665,849.7287073238189,886.7901519628736
3615870,343.42968149752755,238.9073761219013,#d5ece6,1,1,343.42968149752755,238.9073761219013,905.8692457746005,378.38644952864536
3615900,332.19896200469935,588.354437039126,#9ccadd,2,1,332.19896200469935,588.354437039126,956.5719140660667,866.2518081100653
3615980,297.49057379159433,454.6951505715265,#d5ece6,1,1,297.49057379159433,454.6951505715265,885.8371296223839,398.5749169328011
3615990,223.80610272963344,229.8712642113571,#d5ece6,1,1,223.80610272963344,229.8712642113571,879.6360023731,291.5630033208402
3616080,356.636360404675,179.61474291284478,#d5ece6,2,2,356.636360404675,179.61474291284478,914.476528399946,500.640348048088
3616140,195.22375982685796,363.29817809510774,#d5ece6,1,1,195.22375982685796,363.29817809510774,863.210872450142,377.2586852712749
3616170,190.93329446229134,332.44619467979663,#d5ece6,1,1,190.93329446229134,332.44619467979663,799.5520061420832,326.5434327587439
3616200,345.72503593593166,202.8013698889601,#d5ece6,1,1,345.72503593593166,202.8013698889601,935.4678335766623,515.546856042748
3616230,279.83543471852,270.2708316192307,#d5ece6,2,2,279.83543471852,270.2708316192307,948.2917613793741,618.7907073336298
3616260,389.77832212611315,201.37830679986084,#d5ece6,2,2,389.77832212611315,201.37830679986084,977.9044108669882,513.4736460663253
3616290,322.67939428048396,584.5223073188142,#9ccadd,2,2,322.67939428048396,584.5223073188142,966.0284638288458,885.2601395530406
3616380,236.3857740946607,273.66052313773787,#d5ece6,1,1,236.3857740946607,273.66052313773787,984.0168983524534,280.56737764230854
3616410,277.4683992356223,551.1666401224944,#9ccadd,1,1,277.4683992356223,551.1666401224944,885.8062645757433,1030.6093664411521
3616440,307.37324069328645,998.6706908981605,#b394c9,1,1,307.37324069328645,998.6706908981605,867.5614626338382,1021.9432186470552
3616470,381.57670179938503,230.14152264047163,#d5ece6,1,1,381.57670179938503,230.14152264047163,977.5174552417559,310.0469749265333
3616500,220.2327037127437,258.79470845000327,#d5ece6,1,1,220.2327037127437,258.79470845000327,939.1486286200602,346.78380006135427
3616530,226.25850889105942,353.35226565549635,#d5ece6,1,1,226.25850889105942,353.35226565549635,829.3177963016624,368.6129981773086
3616560,397.78169266553584,241.47558273757727,#d5ece6,2,1,397.78169266553584,241.47558273757727,970.623397537828,522.837083212648
3616620,244.92871033618732,587.2408788587503,#9ccadd,2,2,244.92871033618732,587.2408788587503,883.839921829485,967.6680994386724
3616680,210.36030139519988,191.8596783333389,#d5ece6,2,2,210.36030139519988,191.8596783333389,827.0622049559224,214.63287251301517
3616710,221.10344470599946,212.9301454027412,#d5ece6,1,1,221.10344470599946,212.9301454027412,886.2950208724291,560.8159077529672
3616740,220.22130544254213,207.9116292064073,#d5ece6,1,1,220.22130544254213,207.9116292064073,879.8603490599154,744.2641889993176
3616800,261.8584996336004,444.88348530293996,#d5ece6,1,1,261.8584996336004,444.88348530293996,916.6402173832222,282.6877856267403
3616830,367.98800989948415,909.5855744289253,#b394c9,2,1,367.98800989948415,909.5855744289253,887.9740715063718,1009.0680667451608
3616950,331.95404699634867,297.9768300138993,#d5ece6,1,1,331.95404699634867,297.9768300138993,887.9671305039515,313.0483226331732
3616960,267.2481780724881,364.9170042183303,#d5ece6,1,1,267.2481780724881,364.9170042183303,881.9538967784072,249.1472292137914
3616980,207.72328127187583,221.50339037658816,#d5ece6,1,1,207.72328127187583,221.50339037658816,810.9866973237026,563.6983193493974
3617130,180.9876227622374,337.6525905841027,#d5ece6,1,1,180.9876227622374,337.6525905841027,886.9970823846643,247.60109248648035
3617160,300.3489906205299,212.8248330722598,#d5ece6,2,2,300.3489906205299,212.8248330722598,881.1256579659237,778.5860635920977
3617190,245.06996324345064,261.83276078582213,#d5ece6,1,1,245.06996324345064,261.83276078582213,824.5753177009605,267.6867102536691
3617220,307.3300337717766,580.796438854921,#9ccadd,1,1,307.3300337717766,580.796438854921,969.2267036078564,766.2712359052183
3617380,306.138852331231,316.0766190149877,#d5ece6,2,2,306.138852331231,316.0766190149877,783.5866822918462,881.1745922685501
3617430,422.230427288637,277.7482907615983,#d5ece6,1,1,422.230427288637,277.7482907615983,876.6964985299758,393.84187846313966
3617460,245.02560436371118,254.0548694366394,#d5ece6,1,1,245.02560436371118,254.0548694366394,951.8713338169251,330.7843615424439
3617520,320.2717710932144,197.8610175996209,#d5ece6,2,2,320.2717710932144,197.8610175996209,917.9468769845548,507.7056398316442
3617580,239.67831745849278,583.1743879406063,#9ccadd,1,1,239.67831745849278,583.1743879406063,829.6559193166725,622.0138198103302
3617640,260.09379615040757,182.84845734363776,#d5ece6,1,1,260.09379615040757,182.84845734363776,861.1865226985008,300.6267771705426
3617670,226.01799313134893,528.0122275835396,#9ccadd,2,2,226.01799313134893,528.0122275835396,777.3738392619615,788.0183548983571
3617700,344.02074306043784,293.63658978256495,#d5ece6,1,1,344.02074306043784,293.63658978256495,876.5517972649933,570.367800929773
3617730,361.7561751773253,902.910891327271,#b394c9,2,2,361.7561751773253,902.910891327271,836.9644424720509,991.8344005346831
3617760,337.55090910123363,376.96303614925324,#d5ece6,1,1,337.55090910123363,376.96303614925324,812.0456909499295,301.8876050671664
3617820,275.9215165688103,169.2092039518798,#d5ece6,1,1,275.9215165688103,169.2092039518798,869.9189449673744,346.1195389851172
3617880,325.6275765715676,409.9366219881862,#d5ece6,1,1,325.6275765715676,409.9366219881862,804.4765916654718,283.92289849473553
3617910,371.87671416911843,213.0219909315129,#d5ece6,1,1,371.87671416911843,213.0219909315129,865.5983337748031,760.5718648633409
3617940,190.83453871744047,262.5612746909229,#d5ece6,1,1,190.83453871744047,262.5612746909229,949.3704459773639,855.7154651977783
3617970,348.56259990061864,343.0953796783178,#d5ece6,1,1,348.56259990061864,343.0953796783178,797.4849088298117,582.9387905570981
3618030,234.04303453851415,597.1063426676182,#9ccadd,1,1,234.04303453851415,597.1063426676182,804.4073306946949,953.591768454221
3618080,325.5072619715734,185.68499068013128,#d5ece6,1,1,325.5072619715734,185.68499068013128,870.7418959104016,315.48657780876107
3618090,339.259430301257,369.9028669008862,#d5ece6,1,1,339.259430301257,369.9028669008862,947.1099913006983,329.14405707516784
3618120,400.81825714357706,257.40704794832266,#d5ece6,2,2,400.81825714357706,257.40704794832266,972.7468233300466,531.2516479922505
3618150,313.871682026547,287.70638153292566,#d5ece6,1,1,313.871682026547,287.70638153292566,901.3375850206089,606.6829221535733
3618180,333.19384978419583,192.6403450191067,#d5ece6,2,1,333.19384978419583,192.6403450191067,896.5104077709477,263.0685974475827
3618210,265.2949936600753,853.3353694689787,#b394c9,1,1,265.2949936600753,853.3353694689787,987.2404941401097,827.7955123014266
3618240,309.58981486798746,675.0934522202873,#9ccadd,2,2,309.58981486798746,675.0934522202873,838.8513023592394,978.1724705952017
3618270,306.24244470103025,536.8122181274621,#9ccadd,1,2,306.24244470103025,536.8122181274621,868.3533510515861,800.5234755030832
3618330,194.15733152237917,402.1416994005142,#d5ece6,2,2,194.15733152237917,402.1416994005142,778.131855153822,632.06637455114
3618450,393.6319742055896,385.5185571294518,#d5ece6,1,1,393.6319742055896,385.5185571294518,854.4768501131673,332.2472380239169
3618480,347.9479782818531,300.8651838527068,#d5ece6,1,1,347.9479782818531,300.8651838527068,797.4197632421149,302.0572213940733
3618510,333.51795696695496,231.9005362021835,#d5ece6,1,1,333.51795696695496,231.9005362021835,918.7449592494694,849.5874473990383
3618540,266.8690075010727,263.67928815917037,#d5ece6,1,1,266.8690075010727,263.67928815917037,878.9013094904799,598.6530395358508
3618570,242.76930208086955,181.2649591376884,#d5ece6,1,1,242.76930208086955,181.2649591376884,950.4720460953482,875.1786812320345
3618600,312.7318112485125,192.3277152449104,#d5ece6,1,1,312.7318112485125,192.3277152449104,968.1020622872129,591.484109786384
3618630,361.93077784150137,390.58292962623113,#d5ece6,2,2,361.93077784150137,390.58292962623113,945.8232065251561,354.139521811633
3618660,318.6837160593358,330.3772077737632,#d5ece6,2,1,318.6837160593358,330.3772077737632,838.9133151200443,538.8770683131837
3618690,334.7046591338436,611.556784171774,#9ccadd,2,2,334.7046591338436,611.556784171774,784.0849739173296,909.8990814521607
3618750,371.39784096429923,262.8479128609678,#d5ece6,1,1,371.39784096429923,262.8479128609678,951.873896004674,298.20145716742275
3618840,414.0847308047061,260.4759371288,#d5ece6,1,1,414.0847308047061,260.4759371288,914.6169157021266,238.86427934659682
3618900,292.4451717222444,436.11601711114923,#d5ece6,1,1,292.4451717222444,436.11601711114923,831.198611967499,301.12132301227246
3618960,342.7026091285659,603.0345308734082,#9ccadd,1,1,342.7026091285659,603.0345308734082,841.9047337067684,625.2871293036097
3618990,222.58328298821277,569.6380154539893,#9ccadd,1,1,222.58328298821277,569.6380154539893,882.8636802816651,754.0726861113926
3619020,306.51687462910706,174.58765693447947,#d5ece6,2,2,306.51687462910706,174.58765693447947,869.4385862867125,507.14570379659824
3619110,304.875893823589,407.57086865880206,#d5ece6,1,1,304.875893823589,407.57086865880206,973.2243896159032,575.6728402092511
3619170,377.0416023864301,213.4283578165435,#d5ece6,1,1,377.0416023864301,213.4283578165435,823.3233337188814,327.0687590704475
3619200,280.8491194117946,173.87584326363262,#d5ece6,2,2,280.8491194117946,173.87584326363262,885.8077401476642,732.3905842595326
3619230,249.59628531296767,648.9143029403634,#9ccadd,2,2,249.59628531296767,648.9143029403634,940.8925785947694,915.245571786147
3619260,413.6410175508155,282.9771252876107,#d5ece6,1,1,413.6410175508155,282.9771252876107,917.8105233925438,329.32030881397907
3619320,349.452764910523,825.9951618025672,#b394c9,2,2,349.452764910523,825.9951618025672,968.0552230256613,921.1341315006833
3619350,283.03312755138984,410.1143878239945,#d5ece6,1,1,283.03312755138984,410.1143878239945,844.0449603495722,354.86832658261324
3619380,223.1527807532403,407.734588821163,#d5ece6,1,1,223.1527807532403,407.734588821163,845.8017554902366,612.475231895558
3619410,298.504186798821,216.33510644320822,#d5ece6,1,1,298.504186798821,216.33510644320822,870.7434974300298,614.8336194090657
3619500,285.9166362483983,545.0391711863762,#9ccadd,1,2,285.9166362483983,545.0391711863762,892.0588835214395,859.9160484906218
3619530,190.00971999228216,265.3811880382705,#d5ece6,1,1,190.00971999228216,265.3811880382705,922.674635087419,247.5772372216605
3619560,328.4032301745989,215.61506397827662,#d5ece6,2,2,328.4032301745989,215.61506397827662,899.2043847353257,570.074817311646
