chunk_id,year,country,type,xmin,xmax,ymin,ymax,color
3,2017,EL,Nuclear,0.15444487772106671,0.15444487772106671,0,0,#edddd4
3,2017,EL,Conventional thermal,0.3690568399342445,0.38915370777726965,0.6828905768110439,0.8445805609155669,#ca4d3f
3,2017,FI,Renewable,0.6091852193061837,0.6259936266443297,0.09978345249824393,0.2030881632684816,#1c8087
3,2017,FI,Nuclear,0.15444487772106671,0.17967179519441404,0.3783090846837329,0.4533712394599332,#edddd4
3,2017,FI,Conventional thermal,0.38915370777726965,0.40319687452035863,0.6960496225980197,0.8440590998297504,#ca4d3f
3,2017,IE,Renewable,0.6259936266443297,0.6333880614851972,0.11283694977953183,0.21423605761391756,#1c8087
3,2017,IE,Nuclear,0.17967179519441404,0.17967179519441404,0,0,#edddd4
3,2017,IE,Conventional thermal,0.40319687452035863,0.41522403237854466,0.6765809655230361,0.8352763301376553,#ca4d3f
3,2017,DE,Renewable,0.6333880614851972,0.7820803436718232,0.10964592802824809,0.21394207176443242,#1c8087
3,2017,DE,Nuclear,0.17967179519441404,0.26580305948727545,0.37579812900775017,0.44932738106235004,#edddd4
3,2017,DE,Conventional thermal,0.41522403237854466,0.6185495946650391,0.6692165186648076,0.8315836890287964,#ca4d3f
3,2017,UK,Renewable,0.7820803436718232,0.8436587385407285,0.11396645915290902,0.2181805647957469,#1c8087
3,2017,UK,Nuclear,0.26580305948727545,0.33799266077814705,0.37400146093029674,0.45167828126126475,#edddd4
3,2017,UK,Conventional thermal,0.6185495946650391,0.7258153984842236,0.6788628518850074,0.8337573159095948,#ca4d3f
3,2017,SK,Renewable,0.8436587385407285,0.8482432979955866,0.0914559934046659,0.1978642855007792,#1c8087
3,2017,SK,Nuclear,0.33799266077814705,0.3539379113805587,0.37814903644067654,0.45530105249264236,#edddd4
3,2017,SK,Conventional thermal,0.7258153984842236,0.7291660304128534,0.6730269224263337,0.8411238811501133,#ca4d3f
3,2017,FR,Renewable,0.8482432979955866,0.937913713679405,0.11125154280863493,0.20382975104190584,#1c8087
3,2017,FR,Nuclear,0.3539379113805587,0.7976096972307604,0.379925086478069,0.4549213431759094,#edddd4
3,2017,FR,Conventional thermal,0.7291660304128534,0.7634969559708192,0.6688367888113194,0.8450477331334484,#ca4d3f
3,2017,BG,Renewable,0.937913713679405,0.9446152226570836,0.1056690554124634,0.19738213358715284,#1c8087
3,2017,BG,Nuclear,0.7976096972307604,0.8148539621790121,0.3799721539431511,0.45488727916669713,#edddd4
3,2017,BG,Conventional thermal,0.7634969559708192,0.77443818913882,0.6859891223346009,0.8483100431092649,#ca4d3f
3,2017,BE,Renewable,0.9446152226570836,0.9554147250145711,0.10652783670521927,0.20891012224434502,#1c8087
3,2017,BE,Nuclear,0.8148539621790121,0.8565077409032635,0.3590319256689653,0.44358960589908103,#edddd4
3,2017,BE,Conventional thermal,0.77443818913882,0.7916771857340572,0.6841052962018395,0.8435495380969977,#ca4d3f
3,2017,NL,Renewable,0.9554147250145711,0.9663820579206386,0.11834855370316152,0.2220336911910526,#1c8087
3,2017,NL,Nuclear,0.8565077409032635,0.8604757446227511,0.3754387936328095,0.4479402782860007,#edddd4
3,2017,NL,Conventional thermal,0.7916771857340572,0.8457410963539231,0.684227506899772,0.842081127173537,#ca4d3f
3,2017,PL,Renewable,0.9663820579206386,0.9807100149581608,0.0952055896336247,0.2069999160319189,#1c8087
3,2017,PL,Nuclear,0.8604757446227511,0.8604757446227511,0,0,#edddd4
3,2017,PL,Conventional thermal,0.8457410963539231,0.9230089149809815,0.6887372055276074,0.8444385193825286,#ca4d3f
3,2017,CZ,Renewable,0.9807100149581608,0.9867393819704654,0.09763059494182796,0.19966361413216424,#1c8087
3,2017,CZ,Nuclear,0.8604757446227511,0.8903164517265559,0.38525631332375654,0.4640419063862819,#edddd4
3,2017,CZ,Conventional thermal,0.9230089149809815,0.9497845098085239,0.6883767902832175,0.8432535415224487,#ca4d3f
3,2017,UA,Renewable,0.9867393819704654,0.9978209610988522,0.10965068297218397,0.2057074027414295,#1c8087
3,2017,UA,Nuclear,0.8903164517265559,0.9826474147876753,0.3823778485590447,0.4587082065035911,#edddd4
3,2017,UA,Conventional thermal,0.9497845098085239,0.9835167740980055,0.6891718916610365,0.8297894830102464,#ca4d3f
3,2017,CY,Renewable,0.9978209610988522,0.9981599782608568,0.10639308101211999,0.20567131793603755,#1c8087
3,2017,CY,Nuclear,0.9826474147876753,0.9826474147876753,0,0,#edddd4
3,2017,CY,Conventional thermal,0.9835167740980055,0.9859621969248527,0.6881029204640241,0.8458428240442043,#ca4d3f
3,2017,MT,Renewable,0.9981599782608568,0.9982420317659447,0,0.16612586181071504,#1c8087
3,2017,MT,Nuclear,0.9826474147876753,0.9826474147876753,0,0,#edddd4
3,2017,MT,Conventional thermal,0.9859621969248527,0.9866798559573812,0.7408212969690664,0.9168340990181776,#ca4d3f
3,2017,EE,Renewable,0.9982420317659447,0.9988352473826452,0.09825970232843666,0.2090811404311306,#1c8087
3,2017,EE,Nuclear,0.9826474147876753,0.9826474147876753,0,0,#edddd4
3,2017,EE,Conventional thermal,0.9866798559573812,0.9923771357375883,0.6875684071878132,0.8490992380870133,#ca4d3f
3,2017,HU,Renewable,0.9988352473826452,1,0.10591909233984341,0.20945895321860591,#1c8087
3,2017,HU,Nuclear,0.9826474147876753,1,0.37728434989970455,0.45419833961164624,#edddd4
3,2017,HU,Conventional thermal,0.9923771357375883,1,0.6862131545457687,0.8485182834729244,#ca4d3f
3,2016,AL,Renewable,0,0.00587677194653608,0.19556874445317368,0.3021474749659697,#1f9098
3,2016,AL,Nuclear,0,0,0,0,#f3e8e2
3,2016,AL,Conventional thermal,0,0,0,0,#cf5c4f
3,2016,NO,Renewable,0.00587677194653608,0.1337804686336907,0.20137145020902764,0.3021474749659697,#1f9098
3,2016,NO,Nuclear,0,0,0,0,#f3e8e2
3,2016,NO,Conventional thermal,0,0.0018527415420053703,0.8478348366019979,1,#cf5c4f
