id,x,y,sourceRadius,targetRadius,color,sourceX,targetX,sourceY,targetY,index,vy,vx
1732090,286.92722987620203,423.55793906132584,1,1,#d5ece6,300,900,300,600,2697,0.015559860926553818,0.0017611813924509885
1732100,330.0717544569055,194.85576271048475,1,1,#d5ece6,300,900,300,300,2698,-0.015432056211113973,0.008003956362651941
1732160,333.21533902511186,281.4465968965611,1,1,#d5ece6,300,900,300,600,2699,0.012707834193115499,-0.0013578002819737717
1732190,266.31352490095503,900.0677265360515,1,1,#b394c9,300,900,900,900,2700,0.011332027259897466,-0.02255153907042611
1732220,371.2006823400449,189.30361117013007,1,1,#d5ece6,300,900,300,600,2701,-0.007612206561229235,0.003664832690047389
1732280,418.4856905905434,284.95578913718595,1,1,#d5ece6,300,900,300,300,2702,-0.0022914851679692013,0.020764835150244784
1732370,289.6920107064332,778.4957052347379,1,1,#b394c9,300,900,900,900,2703,-0.00283069285364488,-0.0004311176185682076
1732490,327.10592183008,379.52841714697524,1,1,#d5ece6,300,900,300,300,2704,0.008839868550423619,0.005371124738044078
1732520,232.61240068389992,394.3208204066159,1,1,#d5ece6,300,900,300,600,2705,0.0462530521352103,-0.0669960071318141
1732550,258.5896206805549,231.57305215471982,1,1,#d5ece6,300,900,300,600,2706,-0.017951572111883776,-0.0006539500399340133
1732580,322.4537081160033,653.7971891231044,2,2,#9ccadd,300,900,600,900,2707,0.004336338621961871,0.002964128048650273
1732670,201.59516616901075,321.01004577598366,1,1,#d5ece6,300,900,300,600,2708,0.007543523437584951,-0.011622374356247986
1732700,251.4677656567365,241.77784110119282,1,1,#d5ece6,300,900,300,300,2709,-0.008207692773639247,-0.00527236883266369
